structure_id,property_flood_zone,property_height,BFE,area,building_type,house_value,mortgage,income,race,education,ownership,flood_elevation_list,SVI,geometry,500yrDepth,SLOSH_depths,x,y,index_right,GEOID
480995672,AE,5.963118717699051,0.0,1144.0,residential,165059.695,Housing Units without a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,22.0,Owner-Occupied Housing Units,"[2, 6, 10, 16, 20]",0.1182,POINT (3229236.080222311 13618918.328640644),0.0,"[2, 6, 10, 16, 20]",3229236.080222311,13618918.328640644,2394,48167726102
480982285,AE,13.004971248292923,1.2,1400.0,residential,211865.833,Housing Units without a Mortgage,"Households with Income $75,000 - $99,999",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[0, 0, 6, 14, 20]",0.0266,POINT (3230370.277675517 13752779.96155047),1.8,"[0, 0, 6, 14, 20]",3230370.277675517,13752779.96155047,2369,48167721210
481014256,AE,13.221224259262083,1.3,2223.0,residential,261744.873,Housing Units without a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,1.0,Owner-Occupied Housing Units,"[0, 1, 6, 14, 20]",0.6174,POINT (3217345.4376621484 13735800.67798304),3.2,"[0, 1, 6, 14, 20]",3217345.4376621484,13735800.67798304,3054,48167720800
480912899,AE,2.261914795882702,0.0,900.0,residential,99500.4,Housing Units with a Mortgage,"Households with Income $50,000 - $59,999",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[4, 8, 14, 20, 21]",0.2514,POINT (3346976.989037647 13736069.03279172),0.0,"[4, 8, 14, 20, 21]",3346976.989037647,13736069.03279172,3067,48167723900
480950076,VE,3.851448893203736,0.0,2201.0,residential,261129.564,Housing Units with a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,19.0,Owner-Occupied Housing Units,"[7, 12, 17, 21, 21]",0.1493,POINT (3268613.350281693 13679310.443214288),0.0,"[7, 12, 17, 21, 21]",3268613.350281693,13679310.443214288,3058,48167723800
480964512,VE,6.7263843781471255,0.0,2766.0,residential,278989.613,Housing Units with a Mortgage,"Households with Income $150,000 - $199,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[1, 4, 9, 15, 19]",0.1182,POINT (3238849.500479207 13625212.676186591),0.0,"[1, 4, 9, 15, 19]",3238849.500479207,13625212.676186591,2394,48167726102
480895880,AE,15.161687167186736,0.6,3804.0,residential,367172.572,Housing Units without a Mortgage,"Households with Income $75,000 - $99,999",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[0, 0, 6, 14, 21]",0.0631,POINT (3198723.637895263 13749818.35768518),2.7,"[0, 0, 6, 14, 21]",3198723.637895263,13749818.35768518,6893,48167720501
481126399,AE,8.046045335540772,0.7,2902.0,residential,211707.34,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,24.0,Renter-Occupied Housing Units,"[0, 3, 8, 14, 18]",0.9022,POINT (3304314.1933096377 13678737.99127742),0.9,"[0, 3, 8, 14, 18]",3304314.1933096377,13678737.99127742,850,48167725100
480918287,AE,9.308889454135894,0.8,1458.0,residential,131381.124,Housing Units without a Mortgage,"Households with Income $100,000 - $124,999",Minority Population,21.0,Renter-Occupied Housing Units,"[0, 4, 9, 15, 19]",0.8372,POINT (3313132.87470875 13681751.542784786),0.9,"[0, 4, 9, 15, 19]",3313132.87470875,13681751.542784786,844,48167724400
481077398,AE,27.297122832603453,0.0,7434.0,residential,586560.789,Housing Units without a Mortgage,"Households with Income $125,000 - $149,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[0, 0, 0, 1, 8]",0.2117,POINT (3176206.1219441183 13766666.136451015),0.6,"[0, 0, 0, 1, 8]",3176206.1219441183,13766666.136451015,3062,48167720100
481111115,AE,8.931895539360047,0.4,2304.14,residential,312455.945,Housing Units with a Mortgage,"Households with Income $100,000 - $124,999",Non-Minority Population,18.0,Renter-Occupied Housing Units,"[0, 3, 9, 14, 18]",0.8372,POINT (3310631.6379573997 13679531.389448715),0.6,"[0, 3, 9, 14, 18]",3310631.6379573997,13679531.389448715,844,48167724400
480944857,AE,4.746045414042473,0.0,3440.0,residential,318701.992,Housing Units without a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[2, 6, 12, 17, 21]",0.0539,POINT (3263621.231444796 13648105.911730718),0.0,"[2, 6, 12, 17, 21]",3263621.231444796,13648105.911730718,2387,48167726101
480923428,AE,4.996719326257706,0.0,3054.0,residential,295298.215,Housing Units with a Mortgage,"Households with Income $150,000 - $199,999",Minority Population,21.0,Owner-Occupied Housing Units,"[0, 2, 9, 14, 18]",0.1187,POINT (3294099.0227380577 13667409.607477272),0.0,"[0, 2, 9, 14, 18]",3294099.0227380577,13667409.607477272,3068,48167725700
480932521,VE,2.696538855643273,0.0,3118.0,residential,299280.354,Housing Units without a Mortgage,"Households with Income $125,000 - $149,999",Non-Minority Population,1.0,Owner-Occupied Housing Units,"[3, 8, 13, 19, 21]",0.0789,POINT (3273306.158922342 13665359.050352804),0.0,"[3, 8, 13, 19, 21]",3273306.158922342,13665359.050352804,3055,48167726000
480910838,VE,8.711407626066208,0.699999988079071,1378.0,residential,194932.507,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,18.0,Owner-Occupied Housing Units,"[4, 8, 12, 18, 21]",0.2514,POINT (3348129.0180798876 13732949.731594143),1.100000023841858,"[4, 8, 12, 18, 21]",3348129.0180798876,13732949.731594143,3067,48167723900
480919543,AE,6.995776261396408,1.7,1906.296,residential,272111.647,Housing Units with a Mortgage,"Households with Income $60,000 - $74,999",Minority Population,1.0,Owner-Occupied Housing Units,"[2, 6, 11, 17, 21]",0.9685,POINT (3303903.173842133 13679744.922126977),2.5,"[2, 6, 11, 17, 21]",3303903.173842133,13679744.922126977,846,48167724600
481013411,AE,12.69609871764183,0.0,2659.0,residential,200814.716,Housing Units with a Mortgage,"Households with Income $50,000 - $59,999",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[0, 1, 7, 15, 21]",0.4814,POINT (3216391.277704094 13762200.167224638),0.3,"[0, 1, 7, 15, 21]",3216391.277704094,13762200.167224638,1287,48167721302
480939089,AE,7.317916692533493,0.0,1601.48,residential,66905.4323,Housing Units without a Mortgage,"Households with Income $125,000 - $149,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[3, 7, 12, 20, 21]",0.5571,POINT (3264060.400315109 13746434.57282034),0.1,"[3, 7, 12, 20, 21]",3264060.400315109,13746434.57282034,3069,48167721800
480914572,VE,4.500502429385185,0.0,1020.65,residential,155149.65,Housing Units without a Mortgage,"Income Below $45,000",Minority Population,20.0,Owner-Occupied Housing Units,"[2, 6, 12, 18, 21]",0.2514,POINT (3334109.203479749 13729546.126941852),0.0,"[2, 6, 12, 18, 21]",3334109.203479749,13729546.126941852,3067,48167723900
480944797,AE,3.230850318107605,0.0,3241.0,residential,309557.677,Housing Units without a Mortgage,"Households with Income $75,000 - $99,999",Non-Minority Population,18.0,Owner-Occupied Housing Units,"[0, 0, 0, 0, 0]",0.0539,POINT (3263500.8914022828 13650020.46611744),0.0,"[0, 0, 0, 0, 0]",3263500.8914022828,13650020.46611744,2387,48167726101
480999188,AE,12.95741112063408,0.7,1548.0,residential,193503.071,Housing Units with a Mortgage,"Households with Income $60,000 - $74,999",Minority Population,19.0,Renter-Occupied Housing Units,"[0, 0, 5, 13, 19]",0.7561,POINT (3225414.6473942786 13733155.375964344),2.7,"[0, 0, 5, 13, 19]",3225414.6473942786,13733155.375964344,4027,48167720900
480974411,AE,9.898307446212767,0.0,1857.0,residential,156228.352,Housing Units with a Mortgage,"Households with Income $100,000 - $124,999",Minority Population,16.0,Owner-Occupied Housing Units,"[0, 3, 8, 17, 21]",0.4627,POINT (3234377.7479723585 13741846.881718982),1.6,"[0, 3, 8, 17, 21]",3234377.7479723585,13741846.881718982,2359,48167721103
480959070,AE,2.587311580617428,1.7,986.634,residential,86535.458,Housing Units with a Mortgage,"Income Below $45,000",Minority Population,14.0,Renter-Occupied Housing Units,"[6, 11, 15, 21, 21]",0.8599,POINT (3257972.092664739 13692183.028465342),2.8,"[6, 11, 15, 21, 21]",3257972.092664739,13692183.028465342,812,48167723700
481170719,VE,8.507148290262222,0.0,1288.0,residential,188630.252,Housing Units with a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[2, 6, 11, 17, 21]",0.2514,POINT (3370452.2369835246 13745948.67321078),0.0,"[2, 6, 11, 17, 21]",3370452.2369835246,13745948.67321078,3067,48167723900
481141895,AE,10.9539565828228,0.4,1306.0,residential,176709.378,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,14.0,Owner-Occupied Housing Units,"[0, 1, 7, 13, 17]",0.4382,POINT (3308876.654450811 13677498.988185111),0.6,"[0, 1, 7, 13, 17]",3308876.654450811,13677498.988185111,848,48167724800
480954755,AE,7.088696933164597,0.0,874.0,residential,97630.8538,Housing Units without a Mortgage,"Income Below $45,000",Minority Population,20.0,Owner-Occupied Housing Units,"[3, 8, 13, 19, 21]",0.8599,POINT (3253344.2258617915 13691457.562478608),0.8,"[3, 8, 13, 19, 21]",3253344.2258617915,13691457.562478608,812,48167723700
481005169,AE,5.331101003041267,0.0,1220.0,residential,170486.196,Housing Units with a Mortgage,"Households with Income $75,000 - $99,999",Minority Population,16.0,Owner-Occupied Housing Units,"[4, 7, 12, 17, 21]",0.1182,POINT (3225921.2265528208 13615848.22050142),0.0,"[4, 7, 12, 17, 21]",3225921.2265528208,13615848.22050142,2394,48167726102
481137353,AE,10.228047860908507,0.0,2670.0,residential,201266.645,Housing Units without a Mortgage,"Households with Income $75,000 - $99,999",Minority Population,16.0,Owner-Occupied Housing Units,"[0, 2, 8, 13, 17]",0.8372,POINT (3311473.755164079 13678810.102236824),0.0,"[0, 2, 8, 13, 17]",3311473.755164079,13678810.102236824,844,48167724400
481140372,AE,6.0115991192007066,0.4,1632.0,residential,199721.094,Housing Units without a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[4, 8, 13, 18, 21]",0.1182,POINT (3230366.20379994 13619746.585524146),0.4,"[4, 8, 13, 18, 21]",3230366.20379994,13619746.585524146,2394,48167726102
481074253,AE,20.114969411621093,0.0,3720.0,residential,400703.865,Housing Units with a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,22.0,Owner-Occupied Housing Units,"[1, 5, 11, 20, 21]",0.099,POINT (3180855.0420484636 13750230.067142598),2.2,"[1, 5, 11, 20, 21]",3180855.0420484636,13750230.067142598,4025,48167720400
481161939,AE,4.996719326257706,0.0,1802.0,residential,213751.83,Housing Units without a Mortgage,"Households with Income $200,000 or more",Minority Population,19.0,Owner-Occupied Housing Units,"[1, 5, 11, 16, 20]",0.0789,POINT (3268979.635490526 13652157.653971655),0.0,"[1, 5, 11, 16, 20]",3268979.635490526,13652157.653971655,3055,48167726000
480892596,VE,8.362660212554932,0.0,12041.24,residential,396722.975,Housing Units with a Mortgage,"Households with Income $50,000 - $59,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[1, 5, 10, 15, 19]",0.1182,POINT (3247315.5088321865 13632100.074036935),0.0,"[1, 5, 10, 15, 19]",3247315.5088321865,13632100.074036935,2394,48167726102
480980523,AE,13.051341629657744,0.0,2286.0,residential,285641.438,Housing Units with a Mortgage,"Households with Income $150,000 - $199,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[0, 0, 4, 12, 18]",0.0026,POINT (3231335.6382441535 13749077.506944831),0.0,"[0, 0, 4, 12, 18]",3231335.6382441535,13749077.506944831,1295,48167721211
480910414,VE,9.953566898508072,0.0,1248.0,residential,185540.845,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[1, 5, 9, 15, 20]",0.2514,POINT (3347596.8381569334 13733285.38616174),0.0,"[1, 5, 9, 15, 20]",3347596.8381569334,13733285.38616174,3067,48167723900
480907123,AE,7.906026041908264,1.1,1112.0,residential,112611.457,Housing Units with a Mortgage,"Households with Income $75,000 - $99,999",Minority Population,21.0,Renter-Occupied Housing Units,"[1, 5, 11, 17, 21]",0.6439,POINT (3299426.684836229 13669329.399502318),1.5,"[1, 5, 11, 17, 21]",3299426.684836229,13669329.399502318,1353,48167725600
481124200,AE,8.12692618156433,0.8,1223.0,residential,102033.963,Housing Units with a Mortgage,"Households with Income $125,000 - $149,999",Minority Population,19.0,Owner-Occupied Housing Units,"[0, 3, 9, 15, 19]",0.4452,POINT (3300492.084168071 13676537.696187772),1.1,"[0, 3, 9, 15, 19]",3300492.084168071,13676537.696187772,1350,48167725300
481124322,AE,7.171169583072662,0.6,1445.0,residential,130625.046,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,22.0,Renter-Occupied Housing Units,"[0, 4, 10, 15, 20]",0.4452,POINT (3298276.007257218 13675212.238902098),0.8,"[0, 4, 10, 15, 20]",3298276.007257218,13675212.238902098,1350,48167725300
481011305,AE,16.406627989807127,0.0,2211.0,residential,243131.565,Housing Units without a Mortgage,"Households with Income $150,000 - $199,999",Minority Population,19.0,Owner-Occupied Housing Units,"[0, 0, 3, 9, 14]",0.3089,POINT (3229238.7057964634 13692921.770938942),0.0,"[0, 0, 3, 9, 14]",3229238.7057964634,13692921.770938942,3066,48167723600
481111204,AE,8.816201512165069,0.8,1902.0,residential,145021.39,Housing Units with a Mortgage,"Income Below $45,000",Minority Population,21.0,Renter-Occupied Housing Units,"[0, 3, 9, 14, 19]",0.8146,POINT (3308712.0221206625 13679548.370194504),1.1,"[0, 3, 9, 14, 19]",3308712.0221206625,13679548.370194504,847,48167724700
480936360,AE,4.329001400647163,0.0,1955.0,residential,229141.221,Housing Units with a Mortgage,"Households with Income $125,000 - $149,999",Minority Population,16.0,Owner-Occupied Housing Units,"[0, 4, 9, 15, 19]",0.0789,POINT (3270010.080271012 13652683.91700064),0.0,"[0, 4, 9, 15, 19]",3270010.080271012,13652683.91700064,3055,48167726000
480922282,AE,4.894530992364883,3.6,1912.0,residential,176603.51,Housing Units with a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,16.0,Renter-Occupied Housing Units,"[5, 9, 14, 20, 21]",0.7281,POINT (3297491.4630021616 13672856.21465438),4.1,"[5, 9, 14, 20, 21]",3297491.4630021616,13672856.21465438,1354,48167725800
481170866,AE,4.996719326257706,0.7,1316.0,residential,193018.983,Housing Units without a Mortgage,"Households with Income $100,000 - $124,999",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[0, 2, 8, 13, 18]",0.1187,POINT (3294059.808585521 13666210.108513365),0.8,"[0, 2, 8, 13, 18]",3294059.808585521,13666210.108513365,3068,48167725700
481113600,AE,4.33627402797699,0.0,1320.0,residential,192049.038,Housing Units with a Mortgage,"Households with Income $75,000 - $99,999",Non-Minority Population,23.0,Owner-Occupied Housing Units,"[1, 5, 10, 16, 21]",0.1493,POINT (3273977.6871616794 13680243.950444072),0.0,"[1, 5, 10, 16, 21]",3273977.6871616794,13680243.950444072,3058,48167723800
481044385,AE,12.414141361370088,0.8,1418.0,residential,129030.851,Housing Units without a Mortgage,"Income Below $45,000",Minority Population,20.0,Owner-Occupied Housing Units,"[0, 2, 8, 16, 21]",0.6189,POINT (3213293.354067357 13756984.487486698),2.4,"[0, 2, 8, 16, 21]",3213293.354067357,13756984.487486698,1288,48167721301
481161127,AE,5.581842576699257,3.9,1266.67,residential,121366.099,Housing Units without a Mortgage,"Households with Income $125,000 - $149,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[4, 8, 14, 21, 21]",0.6574,POINT (3234279.0997258895 13765989.24265165),5.1,"[4, 8, 14, 21, 21]",3234279.0997258895,13765989.24265165,3057,48167721600
480923678,AE,4.996719326257706,0.0,1329.0,residential,178244.375,Housing Units without a Mortgage,"Households with Income $100,000 - $124,999",Minority Population,16.0,Owner-Occupied Housing Units,"[0, 4, 9, 15, 19]",0.1187,POINT (3293997.578620812 13668884.451479897),0.4,"[0, 4, 9, 15, 19]",3293997.578620812,13668884.451479897,3068,48167725700
480917053,VE,4.927821595520973,0.0,884.0,residential,144486.255,Housing Units without a Mortgage,"Households with Income $75,000 - $99,999",Non-Minority Population,19.0,Owner-Occupied Housing Units,"[5, 9, 14, 20, 21]",0.2514,POINT (3315950.4165481543 13710753.23338498),0.0,"[5, 9, 14, 20, 21]",3315950.4165481543,13710753.23338498,3067,48167723900
480908868,VE,10.137505899515151,0.0,1026.0,residential,167290.45,Housing Units with a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[2, 6, 11, 16, 21]",0.2514,POINT (3352625.764620061 13734702.551899811),0.0,"[2, 6, 11, 16, 21]",3352625.764620061,13734702.551899811,3067,48167723900
481089280,AE,10.027607290000915,0.6,1044.0,residential,108341.342,Housing Units with a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,19.0,Owner-Occupied Housing Units,"[0, 2, 8, 13, 18]",0.5575,POINT (3301450.3046524487 13675000.995384714),0.9,"[0, 2, 8, 13, 18]",3301450.3046524487,13675000.995384714,1351,48167725400
480919576,AE,10.977789837150574,0.7,1080.0,residential,95042.782,Housing Units with a Mortgage,"Households with Income $45,000 - $49,999",Non-Minority Population,16.0,Renter-Occupied Housing Units,"[0, 1, 7, 13, 17]",0.7247,POINT (3303983.266613157 13674946.495500663),0.9,"[0, 1, 7, 13, 17]",3303983.266613157,13674946.495500663,849,48167725000
481012942,AE,13.290605006656646,0.6,3736.0,residential,351664.016,Housing Units with a Mortgage,"Households with Income $150,000 - $199,999",Minority Population,16.0,Owner-Occupied Housing Units,"[0, 0, 6, 13, 20]",0.6174,POINT (3216852.8778085336 13737829.673334504),2.5,"[0, 0, 6, 13, 20]",3216852.8778085336,13737829.673334504,3054,48167720800
480972096,AE,11.38671760626793,0.0,3780.56,residential,263368.332,Housing Units without a Mortgage,"Income Below $45,000",Minority Population,20.0,Owner-Occupied Housing Units,"[0, 2, 7, 14, 19]",0.8599,POINT (3239503.1109301792 13695601.638643526),0.6,"[0, 2, 7, 14, 19]",3239503.1109301792,13695601.638643526,812,48167723700
481111469,AE,9.850992151288986,0.0,5001.54,residential,594662.892,Housing Units without a Mortgage,"Households with Income $150,000 - $199,999",Minority Population,14.0,Owner-Occupied Housing Units,"[0, 2, 8, 14, 18]",0.8146,POINT (3306522.4377235305 13677435.496674266),0.0,"[0, 2, 8, 14, 18]",3306522.4377235305,13677435.496674266,847,48167724700
481083403,AE,36.36014233695984,0.0,3798.0,residential,366761.393,Housing Units without a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[0, 0, 0, 0, 3]",0.3331,POINT (3169022.0522014764 13739169.767342342),0.0,"[0, 0, 0, 0, 3]",3169022.0522014764,13739169.767342342,4181,48167720302
481133349,AE,9.556738403339386,0.0,912.0,residential,146911.765,Housing Units without a Mortgage,"Income Below $45,000",Minority Population,16.0,Owner-Occupied Housing Units,"[0, 4, 9, 17, 21]",0.4851,POINT (3238756.662020156 13739186.206576778),2.0,"[0, 4, 9, 17, 21]",3238756.662020156,13739186.206576778,4078,48167721000
480917374,AE,6.143835000276566,0.0,3268.0,residential,311486.193,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,21.0,Renter-Occupied Housing Units,"[0, 2, 7, 12, 17]",0.5113,POINT (3314967.9036368662 13688766.25971913),0.0,"[0, 2, 7, 12, 17]",3314967.9036368662,13688766.25971913,3070,48167724200
480906105,AE,4.996719326257706,0.0,1911.0,residential,222075.583,Housing Units without a Mortgage,"Households with Income $75,000 - $99,999",Non-Minority Population,15.0,Renter-Occupied Housing Units,"[0, 2, 8, 14, 18]",0.6439,POINT (3295710.450308409 13669238.32144988),0.0,"[0, 2, 8, 14, 18]",3295710.450308409,13669238.32144988,1353,48167725600
481051001,AE,14.764055339050293,1.4,2547.0,residential,328437.371,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[0, 0, 6, 14, 20]",0.0631,POINT (3201046.6139270193 13751729.615701742),3.4,"[0, 0, 6, 14, 20]",3201046.6139270193,13751729.615701742,6893,48167720501
480929982,VE,4.983945784521103,0.0,1866.0,residential,224217.871,Housing Units with a Mortgage,"Households with Income $125,000 - $149,999",Non-Minority Population,19.0,Owner-Occupied Housing Units,"[5, 8, 13, 18, 21]",0.0789,POINT (3281534.9989370448 13656746.12702587),0.0,"[5, 8, 13, 18, 21]",3281534.9989370448,13656746.12702587,3055,48167726000
480942058,AE,5.029938748011589,0.0,2529.0,residential,355599.67,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,22.0,Owner-Occupied Housing Units,"[3, 7, 13, 19, 21]",0.1493,POINT (3261280.4979219437 13687213.618571945),0.0,"[3, 7, 13, 19, 21]",3261280.4979219437,13687213.618571945,3058,48167723800
481008547,AE,11.611251126289368,0.5,2768.0,residential,276885.998,Housing Units with a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,21.0,Renter-Occupied Housing Units,"[0, 3, 9, 18, 21]",0.0827,POINT (3215817.0307844416 13765819.290515896),2.1,"[0, 3, 9, 18, 21]",3215817.0307844416,13765819.290515896,2396,48167721501
480923164,AE,4.996719326257706,0.0,1018.0,residential,154915.828,Housing Units with a Mortgage,"Households with Income $100,000 - $124,999",Minority Population,18.0,Renter-Occupied Housing Units,"[1, 5, 10, 16, 20]",0.1187,POINT (3293314.304356259 13669095.230611064),0.0,"[1, 5, 10, 16, 20]",3293314.304356259,13669095.230611064,3068,48167725700
481079919,AE,29.58042509765625,2.6,5064.5,residential,781068.872,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,1.0,Owner-Occupied Housing Units,"[0, 0, 0, 1, 8]",0.2117,POINT (3171530.4932110496 13768751.107092831),4.4,"[0, 0, 0, 1, 8]",3171530.4932110496,13768751.107092831,3062,48167720100
481101101,AE,10.33744976503372,4.2,1581.0,residential,119410.043,Housing Units with a Mortgage,"Households with Income $50,000 - $59,999",Non-Minority Population,22.0,Owner-Occupied Housing Units,"[0, 4, 9, 17, 21]",0.7561,POINT (3218879.108304291 13734539.290469969),6.1,"[0, 4, 9, 17, 21]",3218879.108304291,13734539.290469969,4027,48167720900
481147372,AE,8.629050743713378,0.8,1858.0,residential,143172.894,Housing Units without a Mortgage,"Households with Income $45,000 - $49,999",Minority Population,19.0,Renter-Occupied Housing Units,"[0, 3, 9, 15, 19]",0.8146,POINT (3307099.7969001727 13679354.689532531),1.1,"[0, 3, 9, 15, 19]",3307099.7969001727,13679354.689532531,847,48167724700
480906952,AE,10.348719892978668,0.0,2197.0,residential,242215.483,Housing Units without a Mortgage,"Income Below $45,000",Minority Population,21.0,Owner-Occupied Housing Units,"[0, 1, 7, 13, 17]",0.1906,POINT (3299940.173776228 13670539.362916756),0.0,"[0, 1, 7, 13, 17]",3299940.173776228,13670539.362916756,1352,48167725500
481013044,VE,4.443580382909775,0.0,1436.0,residential,185429.829,Housing Units with a Mortgage,"Households with Income $200,000 or more",Non-Minority Population,17.0,Owner-Occupied Housing Units,"[3, 7, 12, 18, 21]",0.1182,POINT (3230129.5486482326 13622777.163465347),0.0,"[3, 7, 12, 18, 21]",3230129.5486482326,13622777.163465347,2394,48167726102
480999155,AE,11.983335870952606,2.2,2274.0,residential,247155.61,Housing Units with a Mortgage,"Households with Income $200,000 or more",Minority Population,21.0,Owner-Occupied Housing Units,"[0, 2, 7, 15, 21]",0.7561,POINT (3221794.943173346 13732824.538428511),4.1,"[0, 2, 7, 15, 21]",3221794.943173346,13732824.538428511,4027,48167720900
481168801,AE,12.864049280614854,0.0,2308.0,residential,288490.97,Housing Units without a Mortgage,"Households with Income $150,000 - $199,999",Minority Population,21.0,Owner-Occupied Housing Units,"[0, 0, 5, 13, 19]",0.0026,POINT (3237097.755607223 13753289.397513123),0.4,"[0, 0, 5, 13, 19]",3237097.755607223,13753289.397513123,1295,48167721211
480917461,AE,12.413128395261763,0.6,1353.0,residential,125763.784,Housing Units without a Mortgage,"Households with Income $125,000 - $149,999",Minority Population,16.0,Renter-Occupied Housing Units,"[1, 2, 8, 14, 18]",0.6637,POINT (3307410.661834861 13676160.803530367),0.9,"[1, 2, 8, 14, 18]",3307410.661834861,13676160.803530367,3063,48167724900
481112191,AE,11.03588637676239,0.6,1347.0,residential,129911.912,Housing Units with a Mortgage,"Households with Income $75,000 - $99,999",Minority Population,21.0,Renter-Occupied Housing Units,"[0, 1, 7, 13, 17]",0.5575,POINT (3300738.583004009 13673841.253763087),0.9,"[0, 1, 7, 13, 17]",3300738.583004009,13673841.253763087,1351,48167725400
480923581,AE,4.996719326257706,0.0,1686.0,residential,204316.42,Housing Units without a Mortgage,"Households with Income $75,000 - $99,999",Minority Population,22.0,Renter-Occupied Housing Units,"[0, 3, 9, 15, 19]",0.1187,POINT (3294429.0763760996 13669256.552183626),0.4,"[0, 3, 9, 15, 19]",3294429.0763760996,13669256.552183626,3068,48167725700
481004166,AE,3.978968028616906,0.0,1612.0,residential,205043.761,Housing Units with a Mortgage,"Households with Income $45,000 - $49,999",Non-Minority Population,13.0,Owner-Occupied Housing Units,"[2, 6, 11, 17, 21]",0.1182,POINT (3227052.5158626316 13618937.8014914),0.0,"[2, 6, 11, 17, 21]",3227052.5158626316,13618937.8014914,2394,48167726102
481132015,AE,10.016405996818545,0.9,1024.0,residential,92016.5548,Housing Units without a Mortgage,"Households with Income $75,000 - $99,999",Non-Minority Population,16.0,Renter-Occupied Housing Units,"[99, 99, 99, 99, 99]",0.931,POINT (3254340.4333752627 13709587.740442185),1.6,"[99, 99, 99, 99, 99]",3254340.4333752627,13709587.740442185,1125,48167722600
481018187,AE,13.761117204093932,1.5,1947.0,residential,241562.49,Housing Units with a Mortgage,"Households with Income $60,000 - $74,999",Non-Minority Population,21.0,Owner-Occupied Housing Units,"[0, 0, 6, 13, 19]",0.0493,POINT (3214045.68269851 13729226.144318268),3.0,"[0, 0, 6, 13, 19]",3214045.68269851,13729226.144318268,2365,48167720601
480909060,VE,8.331025945873261,0.3000000119209289,1650.0,residential,216362.237,Housing Units with a Mortgage,"Households with Income $50,000 - $59,999",Minority Population,12.0,Owner-Occupied Housing Units,"[3, 7, 12, 17, 21]",0.2514,POINT (3364815.4965879996 13742965.5087859),0.5,"[3, 7, 12, 17, 21]",3364815.4965879996,13742965.5087859,3067,48167723900
481008844,AE,9.641714135522845,4.9,3158.0,residential,301723.199,Housing Units without a Mortgage,"Income Below $45,000",Non-Minority Population,18.0,Owner-Occupied Housing Units,"[1, 5, 10, 18, 21]",0.7561,POINT (3218738.428409791 13731437.850397898),6.8,"[1, 5, 10, 18, 21]",3218738.428409791,13731437.850397898,4027,48167720900
481024321,AE,14.519130302829742,0.4,2049.0,residential,249448.623,Housing Units with a Mortgage,"Households with Income $75,000 - $99,999",Minority Population,19.0,Renter-Occupied Housing Units,"[0, 0, 5, 13, 19]",0.1294,POINT (3213617.590053484 13732039.123605032),2.2,"[0, 0, 5, 13, 19]",3213617.590053484,13732039.123605032,1292,48167720602
481148244,AE,9.709486652555466,0.0,1064.0,residential,94199.3724,Housing Units with a Mortgage,"Income Below $45,000",Non-Minority Population,16.0,Owner-Occupied Housing Units,"[0, 3, 9, 14, 19]",0.9022,POINT (3302663.5103395353 13675282.622647084),0.0,"[0, 3, 9, 14, 19]",3302663.5103395353,13675282.622647084,850,48167725100
481013999,AE,11.58419671795845,0.0,2762.0,residential,202501.703,Housing Units without a Mortgage,"Households with Income $150,000 - $199,999",Non-Minority Population,20.0,Owner-Occupied Housing Units,"[0, 2, 8, 17, 21]",0.4814,POINT (3216104.6160307648 13762403.137620226),1.7,"[0, 2, 8, 17, 21]",3216104.6160307648,13762403.137620226,1287,48167721302
